Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
14:17:34,2022-10-07,2547342518.0,8518184956.0,20236.48,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
14:43:31,2022-10-07,2375869731.0,8737013850.0,860.7,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
22:41:43,2023-08-12,ACC185677,ACC389701,2309.2688547416315,UK pounds,Indian rupee,Japan,UK,Cross-border,1.0,Normal_Small_Fan_Out
07:50:06,2023-01-24,ACC930625,ACC553820,4606.79635292847,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1.0,Normal_Small_Fan_Out
18:07:53,2023-03-06,ACC840476,ACC308226,-1202.3314628785083,Yen,Naira,UK,Nigeria,Cheque,1.0,Normal_Small_Fan_Out
22:17:53,2023-08-19,ACC708895,ACC537334,-4431.509953546317,UK pounds,UK pounds,UK,UK,Credit card,1.0,Normal_Small_Fan_Out
18:54:35,2023-09-06,ACC706206,ACC861802,12525.973067009185,UK pounds,US dollar,UK,USA,Cross-border,1.0,Normal_Small_Fan_Out
16:26:26,2022-10-07,2913996500.0,1431561040.0,11983.79,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
15:04:21,2022-10-07,8587242371.0,5363117119.0,20042.87,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
14:05:08,2022-10-07,1996835505.0,7328937805.0,9936.3,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Group
12:22:01,2022-10-07,6057444675.0,7534790776.0,5489.98,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
08:54:13,2023-09-20,ACC437013,ACC335651,2954.249544721302,UK pounds,US dollar,UK,UK,Credit card,1.0,Normal_Small_Fan_Out
11:08:10,2022-07-15,ACC213829,ACC622703,5578.291583306742,UK pounds,UK pounds,UK,UK,Credit card,1.0,Normal_Small_Fan_Out
19:13:09,2022-04-18,ACC309920,ACC730879,-3706.950097121923,UK pounds,US dollar,UK,Nigeria,Cash Deposit,1.0,Normal_Small_Fan_Out
13:10:37,2022-10-07,8854146908.0,9600420220.0,5128.95,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
13:06:17,2022-10-07,6831837137.0,1359741978.0,4125.35,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
12:44:37,2022-10-07,3844336299.0,7160736915.0,10944.41,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
15:09:00,2022-10-07,2317374633.0,5249159861.0,8333.33,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
13:59:17,2022-10-07,3613219601.0,3220735304.0,17405.96,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
12:50:35,2022-10-07,8513630384.0,8401906350.0,492.34,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
13:57:39,2022-10-07,9744328675.0,8678802420.0,4454.19,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
21:53:35,2022-11-27,ACC265289,ACC339574,427.2423087932384,UK pounds,UK pounds,UK,UK,Cheque,1.0,Normal_Small_Fan_Out
16:11:21,2022-10-07,4045011140.0,5628674969.0,6928.68,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
22:46:49,2022-02-14,ACC928298,ACC617185,6115.647899404418,UK pounds,Naira,Japan,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
06:31:07,2022-04-10,ACC428207,ACC102333,4744.90730114643,UK pounds,Indian rupee,UK,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
06:06:58,2022-12-13,ACC889122,ACC590515,-2988.939220791361,Yen,Naira,UK,USA,Cheque,1.0,Normal_Small_Fan_Out
16:08:05,2022-10-07,5099460974.0,3695545812.0,8902.41,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
16:26:36,2022-10-07,8123264131.0,8527282204.0,12077.24,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
15:47:34,2022-10-07,2547342518.0,8518184956.0,20060.74,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
19:57:01,2023-08-01,ACC455572,ACC808587,13326.709346430824,UK pounds,Naira,UK,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
09:16:13,2023-10-22,ACC830608,ACC651459,-1275.944124350793,UK pounds,UK pounds,UK,USA,Cross-border,1.0,Normal_Small_Fan_Out
15:01:34,2022-10-07,6007315704.0,5286850800.0,4381.4,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
14:34:24,2022-10-07,5931838828.0,8407065812.0,16989.04,UK pounds,Turkish lira,UK,Turkey,Cross-border,0.0,Normal_Periodical
16:19:43,2022-10-07,6975496575.0,562903612.0,7364.75,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
12:27:08,2022-10-07,3781986126.0,8931201593.0,3005.16,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Group
11:49:56,2022-07-26,ACC235723,ACC635319,583.2036698201473,UK pounds,UK pounds,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
14:58:14,2022-10-07,5611655403.0,8935592056.0,5590.15,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
09:21:04,2023-02-07,ACC250914,ACC450365,8908.132335715018,Yen,US dollar,UK,India,Cross-border,1.0,Normal_Small_Fan_Out
15:45:37,2022-10-07,8941820718.0,7505595009.0,1373.62,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Group
14:22:33,2022-07-07,ACC824281,ACC448032,-3368.718225884145,UK pounds,US dollar,UK,UK,Cheque,1.0,Normal_Small_Fan_Out
13:26:40,2022-10-07,1975276125.0,7338736386.0,1872.81,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
08:25:32,2023-01-01,ACC543756,ACC879797,287.5584599998101,UK pounds,Naira,UK,UK,Credit card,1.0,Normal_Small_Fan_Out
16:17:54,2022-10-07,3709430533.0,2273742965.0,17610.95,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
21:16:55,2022-05-04,ACC534710,ACC628500,1762.701201543021,UK pounds,Indian rupee,Japan,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
06:15:44,2023-01-25,ACC100132,ACC242675,-3369.409792607711,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1.0,Normal_Small_Fan_Out
14:21:01,2022-10-07,1959244548.0,4384524378.0,804.25,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0.0,Normal_Small_Fan_Out
14:31:28,2022-10-07,5982914936.0,9386007080.0,9120.71,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
10:53:44,2022-10-07,1834379343.0,3737225286.0,1624.51,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
22:02:05,2022-04-22,ACC458638,ACC713935,-870.2744811706143,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
14:20:36,2022-10-07,675669049.0,9462027504.0,9611.22,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
14:59:35,2022-10-07,4042943791.0,9376992025.0,158.76,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
21:39:01,2023-08-12,ACC308048,ACC699289,-4681.016601321116,UK pounds,UK pounds,UK,UK,Cash Deposit,1.0,Normal_Small_Fan_Out
10:49:52,2022-10-07,5376652437.0,9600420220.0,11858.26,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
12:29:24,2022-10-07,391301170.0,774169166.0,635.66,UK pounds,Indian rupee,UK,India,Cross-border,0.0,Normal_Small_Fan_Out
13:54:35,2022-02-04,ACC166486,ACC600627,-1891.414991572913,UK pounds,Indian rupee,UK,USA,Debit card,1.0,Normal_Small_Fan_Out
11:15:06,2022-10-07,7252414916.0,621060264.0,35549.08,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
11:57:43,2022-10-07,1915450576.0,5162401694.0,10598.71,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
11:50:01,2022-04-25,ACC288641,ACC848731,1288.1732003673724,UK pounds,US dollar,UK,UK,Credit card,1.0,Normal_Small_Fan_Out
14:02:53,2022-10-07,5141977196.0,632062521.0,11800.1,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
13:25:03,2022-10-07,622563575.0,1215740475.0,6844.81,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Group
15:09:00,2022-10-07,5021785800.0,737679962.0,4544.17,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
08:19:49,2022-11-28,ACC284801,ACC358566,-4379.761775023281,UK pounds,Mexican Peso,UK,USA,Debit card,1.0,Normal_Small_Fan_Out
12:07:15,2022-10-07,9282040297.0,9850207015.0,93367.86,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Plus_Mutual
12:14:52,2022-10-07,5802257583.0,5466123934.0,7644.39,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
18:49:38,2023-08-15,ACC825507,ACC880810,-4764.028124901727,UK pounds,UK pounds,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
12:09:00,2022-10-07,5762423612.0,9066231296.0,77.19,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
10:42:45,2022-10-07,6086421020.0,7141835964.0,8089.18,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
15:00:05,2022-10-07,8456279067.0,8073790137.0,9933.97,UK pounds,Euro,UK,Germany,Cross-border,0.0,Normal_Fan_Out
15:56:35,2022-10-07,505036170.0,2109490845.0,516.4,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
11:53:13,2022-10-07,1009483043.0,4223008197.0,3720.32,Pakistani rupee,UK pounds,Germany,UK,Cross-border,0.0,Normal_Small_Fan_Out
17:11:00,2022-06-10,ACC863123,ACC722842,-6087.530055458653,UK pounds,UK pounds,UK,UK,Cash Deposit,1.0,Normal_Small_Fan_Out
15:26:39,2023-11-24,ACC427769,ACC414648,6282.957383018471,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
21:47:51,2023-05-26,ACC680394,ACC480480,4144.500547049767,UK pounds,US dollar,UK,USA,Debit card,1.0,Normal_Small_Fan_Out
14:15:53,2022-10-07,7009730597.0,1431561040.0,13580.69,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
15:36:55,2022-10-07,2045644966.0,621060264.0,7022.33,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
19:46:33,2022-10-30,ACC960361,ACC417757,-1763.6293130909307,Yen,UK pounds,UK,UK,Credit card,1.0,Normal_Small_Fan_Out
00:11:26,2023-03-27,ACC566785,ACC146901,3191.1527373554263,UK pounds,UK pounds,UK,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
15:32:42,2022-10-07,2497444369.0,7012963025.0,1088.41,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
18:23:33,2022-12-29,ACC128485,ACC442335,10278.141257440991,UK pounds,Naira,UK,Mexico,Cross-border,1.0,Normal_Small_Fan_Out
03:24:47,2022-07-15,ACC716934,ACC749003,-2172.5638654188306,Yen,Naira,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
14:13:24,2022-10-07,9481666533.0,4898171721.0,632.09,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
14:39:07,2022-10-07,441611918.0,120553525.0,9437.85,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
11:35:16,2022-10-07,2365007895.0,835293711.0,4717.3,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
16:47:51,2022-10-07,7364601852.0,8662942255.0,164.68,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
12:30:51,2022-10-07,9305024478.0,8411156473.0,156.09,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
15:18:33,2022-10-07,4101825700.0,6388467806.0,121.95,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
11:09:16,2022-10-07,7107443050.0,9307113198.0,3133.86,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
22:23:12,2023-10-29,ACC949176,ACC728418,3454.557132652792,UK pounds,Naira,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
10:38:02,2022-10-07,6431038386.0,4336977506.0,12831.3,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
13:35:40,2022-10-07,5469471854.0,8256996294.0,734.06,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
12:51:05,2022-10-07,2505275986.0,1309177624.0,227.12,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
13:37:33,2022-10-07,9165074186.0,3695545812.0,7323.98,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
00:38:27,2023-11-21,ACC614594,ACC105934,-4383.142090456736,UK pounds,UK pounds,UK,UK,Cash Deposit,1.0,Normal_Small_Fan_Out
14:46:00,2022-10-07,5021785800.0,2635664422.0,4682.33,UK pounds,Turkish lira,UK,Turkey,Cross-border,0.0,Normal_Fan_Out
15:41:11,2022-10-07,6150012318.0,5109623450.0,4725.47,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
15:27:18,2022-10-07,52431743.0,567191072.0,3867.95,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
15:22:23,2022-10-07,4227185318.0,3144145840.0,6743.03,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
08:37:00,2023-08-28,ACC704162,ACC227340,-5021.396335959797,UK pounds,Naira,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
11:01:32,2022-10-07,9007109501.0,9432959290.0,2049.02,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
11:00:50,2022-10-07,8620546903.0,3066321263.0,5093.22,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
14:39:42,2022-10-07,2973516096.0,2403166614.0,5199.78,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
14:39:49,2022-10-07,2643392933.0,9091311687.0,9231.53,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0.0,Normal_Small_Fan_Out
15:04:22,2022-10-07,4203288672.0,1881894006.0,251.18,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
10:48:42,2022-10-07,6402393774.0,277019651.0,7251.24,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
12:09:40,2022-09-20,ACC722238,ACC396481,-4587.141209046485,Yen,US dollar,UK,India,Cross-border,1.0,Normal_Small_Fan_Out
15:40:26,2022-10-07,4497724073.0,6649425323.0,18412.89,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
14:00:54,2022-10-07,2576623544.0,621060264.0,10659.29,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
13:44:13,2022-10-07,7037591332.0,7199625988.0,5830.48,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
13:19:04,2022-10-07,6079362225.0,4387080639.0,301.24,UK pounds,Swiss franc,UK,Switzerland,Cross-border,0.0,Normal_Small_Fan_Out
15:01:53,2022-10-07,2123034566.0,5431322303.0,18323.7,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
04:14:14,2022-08-15,ACC281285,ACC267858,-6187.576417804409,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1.0,Normal_Small_Fan_Out
11:53:11,2022-10-07,6116657264.0,578267324.0,11436.58,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
14:31:33,2022-10-07,3000917140.0,9560427937.0,38712.93,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
13:28:46,2022-10-07,2568808410.0,32660860.0,2151.58,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
12:54:01,2022-10-11,ACC834563,ACC737953,-2850.6824904822706,UK pounds,Naira,UK,Mexico,Cross-border,1.0,Normal_Small_Fan_Out
13:15:44,2022-10-07,1393804541.0,6855935396.0,5837.02,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
12:52:34,2022-10-07,3510078932.0,8722924810.0,8049.53,UK pounds,Albanian lek,UK,Albania,Cross-border,0.0,Normal_Fan_Out
11:28:18,2022-10-07,4684563438.0,1320927231.0,9681.51,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
03:38:01,2022-08-07,ACC343110,ACC397268,675.7259778314774,UK pounds,US dollar,Japan,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
14:18:47,2023-06-27,ACC241459,ACC551366,4646.805316967579,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1.0,Normal_Small_Fan_Out
15:33:35,2022-10-07,5325117002.0,4173195094.0,16959.96,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
13:37:25,2022-10-07,8926735331.0,5388503676.0,15494.56,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
21:24:11,2023-05-23,ACC604866,ACC439158,9212.594803513126,UK pounds,UK pounds,UK,USA,Cross-border,1.0,Normal_Small_Fan_Out
11:26:38,2022-10-07,6421474785.0,7199625988.0,10797.35,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
10:46:41,2023-06-07,ACC105224,ACC398256,609.6164669135615,UK pounds,US dollar,Japan,Mexico,Credit card,1.0,Normal_Small_Fan_Out
10:52:02,2022-10-07,7758268667.0,7505089539.0,8384.9,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
15:22:50,2022-10-07,1104637724.0,683564089.0,1792.06,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
14:59:05,2022-10-07,1491989064.0,478973149.0,6427.84,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
15:03:43,2022-10-07,6988385168.0,3816200667.0,231.06,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
14:21:22,2022-10-07,5496730550.0,3411507071.0,15730.53,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
11:01:05,2022-10-07,3452368468.0,8619713223.0,14178.11,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
13:09:52,2022-10-07,6367548102.0,6675357458.0,179.07,Euro,UK pounds,Spain,UK,Cross-border,0.0,Normal_Small_Fan_Out
16:23:28,2022-10-07,7669236826.0,5112224952.0,9491.3,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
10:57:18,2022-10-07,1556161476.0,703064372.0,1524.31,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
12:43:43,2022-10-07,8003608688.0,6034997194.0,33756.74,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
12:53:50,2022-10-07,3954481733.0,1310453715.0,7934.0,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
20:03:24,2022-12-06,ACC716741,ACC261045,6424.017615080056,UK pounds,Mexican Peso,UK,India,Credit card,1.0,Normal_Small_Fan_Out
13:06:58,2022-10-07,8768198399.0,9105769228.0,13155.2,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
22:20:19,2023-05-29,ACC522005,ACC404026,-1129.6873432155526,UK pounds,UK pounds,Japan,UK,Credit card,1.0,Normal_Small_Fan_Out
07:59:37,2023-08-15,ACC822238,ACC284878,2277.2921681895946,Yen,US dollar,UK,Nigeria,Debit card,1.0,Normal_Small_Fan_Out
18:06:05,2022-09-09,ACC614887,ACC973900,3228.745355068521,UK pounds,Indian rupee,Japan,USA,Debit card,1.0,Normal_Small_Fan_Out
13:55:40,2022-10-07,5126390175.0,8518184956.0,5743.48,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
10:53:35,2022-10-07,5618710275.0,8912097394.0,4140.15,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Group
16:24:59,2022-10-07,3709430533.0,2002969578.0,6351.2,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
12:43:14,2022-10-07,5804227223.0,7548524701.0,704.55,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
10:41:37,2022-10-07,9432190883.0,747469164.0,557.13,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
14:46:19,2022-10-07,9591187244.0,4173195094.0,6673.89,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
23:49:49,2023-08-20,ACC986033,ACC175172,10518.51513080778,Yen,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
06:14:18,2022-02-23,ACC557351,ACC738575,1359.6371274479188,UK pounds,UK pounds,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
11:07:34,2022-10-07,4985237751.0,8766539897.0,21983.75,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Group
16:01:52,2023-09-18,ACC723896,ACC454691,-965.3261465688948,UK pounds,Indian rupee,Japan,UK,Cheque,1.0,Normal_Small_Fan_Out
11:40:40,2022-10-07,8273126721.0,409707192.0,6100.04,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
13:39:56,2022-01-05,ACC584176,ACC396885,-4377.471940116156,UK pounds,UK pounds,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
19:35:07,2023-03-31,ACC370838,ACC151353,578.842618705663,Yen,Mexican Peso,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
14:04:37,2022-10-07,5183637991.0,1660853759.0,946.06,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
12:32:44,2022-10-07,9188654195.0,2449644566.0,932.33,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
15:04:27,2022-10-15,ACC650700,ACC147246,-3402.577123632188,UK pounds,Naira,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
14:04:05,2022-10-07,9767764025.0,6527493202.0,1497.05,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
09:20:03,2022-04-12,ACC508002,ACC115706,-289.9742238951412,UK pounds,UK pounds,UK,Mexico,Credit card,1.0,Normal_Small_Fan_Out
16:41:31,2022-10-07,3614082527.0,3673994895.0,23317.35,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
15:21:31,2022-10-07,7166052239.0,8172080174.0,6967.46,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
11:26:04,2023-09-16,ACC573830,ACC727359,-276.9259101851185,Yen,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
16:38:31,2022-10-07,675669049.0,9462027504.0,9662.44,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
21:31:59,2022-10-04,ACC727989,ACC885018,-6149.949613701013,UK pounds,Indian rupee,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
12:31:55,2022-04-22,ACC115228,ACC558552,-1849.5386231820053,UK pounds,US dollar,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
10:49:00,2022-10-07,822128135.0,324464903.0,13269.07,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Foward
04:10:11,2022-01-30,ACC616273,ACC650834,-3373.566160875799,UK pounds,US dollar,UK,UK,Credit card,1.0,Normal_Small_Fan_Out
11:28:29,2022-10-07,8125949604.0,6180364664.0,7546.5,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
13:45:39,2022-10-07,5070033405.0,3608703185.0,7437.59,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Periodical
19:10:35,2022-05-18,ACC433371,ACC725669,-1667.660058847211,UK pounds,Naira,UK,Mexico,Cross-border,1.0,Normal_Small_Fan_Out
01:05:59,2022-01-22,ACC260806,ACC287923,-4957.220860192613,UK pounds,UK pounds,UK,UK,Cash Deposit,1.0,Normal_Small_Fan_Out
12:09:55,2022-10-07,3709430533.0,2002969578.0,6360.1,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
15:58:08,2023-01-01,ACC914053,ACC282268,5456.364080312002,UK pounds,UK pounds,Japan,UK,Cross-border,1.0,Normal_Small_Fan_Out
13:08:31,2022-08-17,ACC939291,ACC491769,5129.807405731723,Yen,UK pounds,UK,UK,Cheque,1.0,Normal_Small_Fan_Out
16:10:44,2022-10-07,5195441820.0,9600420220.0,8280.53,UK pounds,Pakistani rupee,UK,UK,ACH,0.0,Normal_Fan_In
14:30:35,2022-10-07,8389148416.0,2392468436.0,15897.37,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
16:17:03,2022-10-07,222127079.0,5858369125.0,7805.11,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
23:55:54,2022-07-22,ACC899047,ACC316892,7403.637856250942,Yen,UK pounds,UK,USA,Cross-border,1.0,Normal_Small_Fan_Out
10:42:29,2022-10-07,7141448090.0,4900871305.0,78.53,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
14:41:12,2022-10-07,7072735875.0,4545154118.0,1206.87,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
13:26:47,2022-10-07,3905907712.0,4720971649.0,10348.91,UK pounds,Indian rupee,UK,India,Cross-border,0.0,Normal_Small_Fan_Out
16:21:09,2022-10-07,2819073724.0,447076893.0,1024.72,Turkish lira,UK pounds,Turkey,UK,Cross-border,0.0,Normal_Group
11:30:12,2022-10-07,7758268667.0,9940921949.0,9142.17,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
16:26:10,2022-10-07,6904668523.0,2055564858.0,4383.99,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
18:44:41,2023-12-29,ACC419707,ACC194628,1443.8571508131015,UK pounds,US dollar,UK,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
14:26:42,2022-10-07,7608777963.0,6855935396.0,4917.47,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
14:51:24,2022-10-07,7758268667.0,7889074144.0,26644.61,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
14:57:26,2022-10-07,2679903096.0,2110712024.0,6562.95,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
13:23:19,2022-10-07,5172850121.0,3695545812.0,24189.29,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
12:34:29,2022-05-07,ACC439489,ACC845892,10135.263485252955,UK pounds,Mexican Peso,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
13:12:02,2022-10-07,6086421020.0,7011505686.0,11389.03,UK pounds,Euro,UK,Italy,Cross-border,0.0,Normal_Fan_Out
13:43:11,2023-09-15,ACC988206,ACC754397,724.167439646676,UK pounds,UK pounds,Japan,UK,Debit card,1.0,Normal_Small_Fan_Out
